"ID","Name","Source","SpectralData","AngularFunction","Thickness","Tsol","Rsol1","Rsol2","Tvis","Rvis1","Rvis2","Tir","emis1","emis2","Conductivity","Comment","Manufacturer","ProductName","Color","Certification","Status","Timestamp","Specularity","Tvis2","Tsol2","MaterialID"
5367,"SB60 Pacifica_6.VTA","IGDB v58.0",1,0,5.664200,0.173231,0.059232,0.426198,0.379181,0.046141,0.022726,0.000000,0.840000,0.034606,0.999980,,"Vitro formerly PPG","Solarban® 60 on Pacifica®  6mm",12365443,"#",256,1513283358,0,0.379181,0.173231,0
5368,"SB60 Pacifica_8.VTA","IGDB v58.0",1,0,7.924800,0.125725,0.048760,0.425012,0.281838,0.044826,0.019697,0.000000,0.840000,0.034606,0.999980,,"Vitro formerly PPG","Solarban® 60 on Pacifica®  8mm",11442788,"#",256,1513283358,0,0.281838,0.125725,0
5370,"SB70 Solargray_3.VTA","IGDB v70.0",1,0,3.276600,0.179902,0.232433,0.567619,0.466265,0.061992,0.055703,0.000000,0.840000,0.018269,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solargray®  3mm",11581361,"#",256,1586299378,0,0.466265,0.179902,0
5372,"SB70 Solargray_5.VTA","IGDB v70.0",1,0,4.673600,0.155842,0.181202,0.578226,0.410725,0.058340,0.053463,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solargray®  5mm",10923432,"#",256,1586299378,0,0.410725,0.155842,0
5373,"SB70 Solargray_6.VTA","IGDB v70.0",1,0,5.664200,0.137577,0.148706,0.577641,0.362001,0.054984,0.051699,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solargray®  6mm",10331039,"#",256,1586299378,0,0.362001,0.137577,0
5374,"SB70 Solargray_8.VTA","IGDB v70.0",1,0,7.924800,0.103623,0.101495,0.576750,0.271505,0.049829,0.048999,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solargray®  8mm",9146251,"#",256,1586299378,0,0.271505,0.103623,0
5377,"SB70 Solarbronze_6.VTA","IGDB v70.0",1,0,5.664200,0.160564,0.192329,0.578400,0.433196,0.059638,0.054373,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solarbronze®  6mm",10399669,"#",256,1586299379,0,0.433196,0.160564,0
5378,"SB70 Solarbronze_8.VTA","IGDB v70.0",1,0,7.924800,0.128628,0.135916,0.577398,0.349099,0.053808,0.051298,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solarbronze®  8mm",9215399,"#",256,1586299379,0,0.349099,0.128628,0
5381,"SB70 Atlantica_6.VTA","IGDB v70.0",1,0,5.664200,0.183085,0.075290,0.579750,0.545593,0.070180,0.059670,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Atlantica®  6mm",11848366,"#",256,1586299379,0,0.545593,0.183085,0
5382,"SB70 Atlantica_8.VTA","IGDB v70.0",1,0,7.924800,0.156515,0.058519,0.578759,0.482390,0.064582,0.056655,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Atlantica®  8mm",11125150,"#",256,1586299379,0,0.482390,0.156515,0
5385,"SB70 Azuria_6.VTA","IGDB v70.0",1,0,5.664200,0.192034,0.069359,0.580322,0.556882,0.072213,0.060431,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Azuria®  6mm",13160100,"#",256,1586299379,0,0.556882,0.192034,0
5386,"SB70 Azuria_8.VTA","IGDB v70.0",1,0,7.924800,0.169161,0.059039,0.579457,0.497948,0.067119,0.057621,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Azuria®  8mm",12830352,"#",256,1586299379,0,0.497948,0.169161,0
5387,"SB72 Acuity_6.VTA","IGDB v63.0",1,0,5.664200,0.278856,0.470814,0.591837,0.737966,0.088130,0.069837,0.000000,0.840000,0.017845,0.999980,,"Vitro formerly PPG","Solarban® 72 on Acuity?  6mm",14082523,"#",256,1541470910,0,0.737966,0.278856,0
5388,"SB72 Acuity_8.VTA","IGDB v63.0",1,0,7.924800,0.276380,0.435027,0.591712,0.733676,0.087613,0.069547,0.000000,0.840000,0.017845,0.999980,,"Vitro formerly PPG","Solarban® 72 on Acuity?  8mm",14082266,"#",256,1541470909,0,0.733676,0.276380,0
5389,"SB72 Acuity_10.VTA","IGDB v63.0",1,0,9.398000,0.274783,0.413564,0.591638,0.730904,0.087287,0.069371,0.000000,0.840000,0.017845,0.999980,,"Vitro formerly PPG","Solarban® 72 on Acuity?  10mm",14082265,"#",256,1541470910,0,0.730904,0.274783,0
5390,"SB70 Optigray_6.VTA","IGDB v70.0",1,0,5.664200,0.188365,0.176458,0.579566,0.512435,0.066631,0.057880,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Optigray®  6mm",11845816,"#",256,1586299380,0,0.512435,0.188365,0
5391,"SB70 Optigray_8.VTA","IGDB v70.0",1,0,7.924800,0.160646,0.123889,0.578503,0.441066,0.060556,0.054686,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Optigray®  8mm",11056299,"#",256,1586299380,0,0.441066,0.160646,0
5392,"SB70 Optigray_10.VTA","IGDB v70.0",1,0,9.398000,0.144870,0.102152,0.577969,0.400038,0.057476,0.053065,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Optigray®  10mm",10595491,"#",256,1586299380,0,0.400038,0.144870,0
5393,"SB70 Solexia_6.VTA","IGDB v70.0",1,0,5.664200,0.219616,0.121795,0.581341,0.629399,0.078794,0.064249,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solexia®  6mm",12899776,"#",256,1586299380,0,0.629399,0.219616,0
5394,"SB70 Solexia_8.VTA","IGDB v70.0",1,0,7.924800,0.200372,0.087349,0.580525,0.588369,0.074536,0.061957,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solexia®  8mm",12439734,"#",256,1586299380,0,0.588369,0.200372,0
5396,"SB70 Solarblue_6.VTA","IGDB v70.0",1,0,5.664200,0.173305,0.152595,0.579032,0.456835,0.062627,0.055451,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solarblue®  6mm",12368544,"#",256,1586299381,0,0.456835,0.173305,0
5397,"SB70 Solarblue_8.VTA","IGDB v70.0",1,0,7.924800,0.143784,0.105540,0.578019,0.376610,0.056656,0.052327,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Solarblue®  8mm",11775116,"#",256,1586299381,0,0.376610,0.143784,0
5399,"SB70 Pacifica_6.VTA","IGDB v70.0",1,0,5.664200,0.129127,0.071880,0.577688,0.345983,0.054861,0.051361,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Pacifica®  6mm",11643003,"#",256,1586299381,0,0.345983,0.129127,0
5400,"SB70 Pacifica_8.VTA","IGDB v70.0",1,0,7.924800,0.097018,0.054712,0.576861,0.257235,0.049900,0.048847,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 on Pacifica®  8mm",10786142,"#",256,1586299381,0,0.257235,0.097018,0
5402,"SBz75 Optiblue_3.VTA","IGDB v70.0",1,0,3.276600,0.223833,0.362049,0.569535,0.576096,0.072051,0.061078,0.000000,0.840000,0.018269,0.999980,,"Vitro formerly PPG","Solarban® z75 (Solarban® 70 on Optiblue®)  3mm",13028287,"#",256,1586299381,0,0.576096,0.223833,0
5403,"SBR100 Clear_5.VTA","IGDB v59.0",1,0,4.673600,0.221721,0.429532,0.501517,0.468461,0.304511,0.064982,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Clear  5mm",12303019,"#",256,1538271117,0,0.468461,0.221721,0
5404,"SBR100 Clear_6.VTA","IGDB v59.0",1,0,5.664200,0.218719,0.401814,0.501440,0.465761,0.301559,0.064871,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Clear  6mm",12302762,"#",256,1538271117,0,0.465761,0.218719,0
5405,"SBR100 Clear_8.VTA","IGDB v59.0",1,0,7.924800,0.212224,0.347980,0.501258,0.459730,0.295037,0.064610,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Clear  8mm",12171688,"#",256,1538271117,0,0.459730,0.212224,0
5406,"SBR100 Clear_10.VTA","IGDB v59.0",1,0,9.398000,0.208205,0.318779,0.501151,0.455840,0.290901,0.064444,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Clear  10mm",12171430,"#",256,1538271118,0,0.455840,0.208205,0
5407,"SBR100 Starphire_6.VTA","IGDB v59.0",1,0,5.664200,0.233546,0.559904,0.501545,0.477267,0.312004,0.064700,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Starphire®  6mm",12434350,"#",256,1538271118,0,0.477267,0.233546,0
5408,"SBR100 Optiblue_6.VTA","IGDB v59.0",1,0,5.664200,0.168751,0.303169,0.499436,0.334201,0.175929,0.059371,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Optiblue®  6mm",11182222,"#",256,1538271118,0,0.334201,0.168751,0
5409,"SBR100 Starphire_8.VTA","IGDB v59.0",1,0,7.924800,0.232195,0.542502,0.501501,0.475877,0.310451,0.064634,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Starphire®  8mm",12368558,"#",256,1538271118,0,0.475877,0.232195,0
5410,"SBR100 Starphire_10.VTA","IGDB v59.0",1,0,9.398000,0.231342,0.531626,0.501483,0.474994,0.309448,0.064597,0.000000,0.840000,0.035999,1.000345,,"Vitro formerly PPG","Solarban® R100 on Starphire®  10mm",12368558,"#",256,1538271119,0,0.474994,0.231342,0
5411,"Optiblue_3.VTA","IGDB v59.0",1,0,3.276600,0.740788,0.067513,0.068740,0.744671,0.069340,0.069975,0.000000,0.840000,0.840000,1.000345,,"Vitro formerly PPG","Optiblue®  3mm",15131099,"#",256,1538271119,0,0.744671,0.740788,0
5413,"Optiblue_5.VTA","IGDB v59.0",1,0,4.673600,0.677220,0.063420,0.064486,0.681630,0.065106,0.065682,0.000000,0.843000,0.841000,1.000345,,"Vitro formerly PPG","Optiblue®  5mm",14735825,"#",256,1538271119,0,0.681630,0.677220,0
5414,"Optiblue_6.VTA","IGDB v59.0",1,0,5.664200,0.635783,0.060958,0.061932,0.640261,0.062533,0.063074,0.000000,0.840000,0.840000,1.000345,,"Vitro formerly PPG","Optiblue®  6mm",14472137,"#",256,1538271119,0,0.640261,0.635783,0
5415,"Optiblue_8.VTA","IGDB v59.0",1,0,7.924800,0.551175,0.056390,0.057207,0.555254,0.057739,0.058250,0.000000,0.840000,0.840000,1.000345,,"Vitro formerly PPG","Optiblue®  8mm",13944762,"#",256,1538271119,0,0.555254,0.551175,0
5416,"Optiblue_10.VTA","IGDB v59.0",1,0,9.398000,0.502651,0.054070,0.054795,0.506178,0.055297,0.055774,0.000000,0.840000,0.840000,1.000345,,"Vitro formerly PPG","Optiblue®  10mm",13549489,"#",256,1538271120,0,0.506178,0.502651,0
5417,"SBR100 Acuity_6.VTA","IGDB v63.0",1,0,5.664200,0.228711,0.504016,0.501543,0.473533,0.308021,0.064598,0.000000,0.840000,0.035999,0.999980,,"Vitro formerly PPG","Solarban® R100 on Acuity?  6mm",12368557,"#",256,1541470909,0,0.473533,0.228711,0
5418,"SBR100 Acuity_8.VTA","IGDB v67.0",1,0,7.924800,0.225534,0.469879,0.501465,0.470769,0.304983,0.064477,0.000000,0.840000,0.035999,0.999980,,"Vitro formerly PPG","Solarban® R100 on Acuity?  8mm",12368556,"#",256,1586299382,0,0.470769,0.225534,0
5419,"SBR100 Acuity_10.VTA","IGDB v67.0",1,0,9.398000,0.223574,0.449373,0.501415,0.468962,0.302992,0.064402,0.000000,0.840000,0.035999,0.999980,,"Vitro formerly PPG","Solarban® R100 on Acuity?  10mm",12303019,"#",256,1586299382,0,0.468962,0.223574,0
5423,"SBz50 Optiblue_5.VTA","IGDB v70.0",1,0,4.673600,0.329277,0.237236,0.431391,0.608951,0.050414,0.033166,0.000000,0.843000,0.034606,0.999980,,"Vitro formerly PPG","Solarban® z50 (Solarban® 60 on Optiblue®)  5mm",13750214,"#",256,1586299382,0,0.608951,0.329277,0
5424,"SBz50 Optiblue_6.VTA","IGDB v70.0",1,0,5.664200,0.310500,0.212328,0.430520,0.572009,0.049573,0.031122,0.000000,0.840000,0.034606,0.999980,,"Vitro formerly PPG","Solarban® z50 (Solarban® 60 on Optiblue®)  6mm",13486527,"#",256,1586299382,0,0.572009,0.310500,0
5425,"SBz50 Optiblue_8.VTA","IGDB v70.0",1,0,7.924800,0.271854,0.167414,0.428892,0.496048,0.048027,0.027331,0.000000,0.840000,0.034606,0.999980,,"Vitro formerly PPG","Solarban® z50 (Solarban® 60 on Optiblue®)  8mm",12959152,"#",256,1586299382,0,0.496048,0.271854,0
5426,"SBz50 Optiblue_10.VTA","IGDB v70.0",1,0,9.398000,0.249462,0.145119,0.428041,0.452183,0.047221,0.025391,0.000000,0.840000,0.034606,0.999980,,"Vitro formerly PPG","Solarban® z50 (Solarban® 60 on Optiblue®)  10mm",12629671,"#",256,1586299382,0,0.452183,0.249462,0
5427,"SBz75 Optiblue_5.VTA","IGDB v70.0",1,0,4.673600,0.212918,0.326371,0.580540,0.555109,0.071183,0.060030,0.000000,0.843000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® z75 (Solarban® 70 on Optiblue®)  5mm",12896187,"#",256,1586299383,0,0.555109,0.212918,0
5428,"SBz75 Optiblue_6.VTA","IGDB v70.0",1,0,5.664200,0.200772,0.291482,0.579998,0.521384,0.067998,0.058331,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® z75 (Solarban® 70 on Optiblue®)  6mm",12698293,"#",256,1586299383,0,0.521384,0.200772,0
5429,"SBz75 Optiblue_8.VTA","IGDB v70.0",1,0,7.924800,0.175716,0.228068,0.578976,0.452094,0.062030,0.055177,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® z75 (Solarban® 70 on Optiblue®)  8mm",12171175,"#",256,1586299383,0,0.452094,0.175716,0
5430,"SBz75 Optiblue_10.VTA","IGDB v70.0",1,0,9.398000,0.161209,0.196293,0.578448,0.412093,0.058941,0.053562,0.000000,0.840000,0.017929,0.999980,,"Vitro formerly PPG","Solarban® z75 (Solarban® 70 on Optiblue®)  10mm",11841694,"#",256,1586299383,0,0.412093,0.161209,0
5431,"SB70 Clear_2H.VTA","IGDB v70.0",1,0,2.260600,0.266530,0.449659,0.571870,0.699882,0.085234,0.068477,0.000000,0.840000,0.018269,0.999980,,"Vitro formerly PPG","Solarban® 70 on Clear  2.5mm",13753556,"#",256,1586299384,0,0.699882,0.266530,0
5432,"SB70 Clear_3.VTA","IGDB v70.0",1,0,3.276600,0.263866,0.413040,0.571746,0.695613,0.084740,0.068204,0.000000,0.840000,0.018269,0.999980,,"Vitro formerly PPG","Solarban® 70 on Clear  3mm",13688019,"#",256,1586299384,0,0.695613,0.263866,0
5433,"SB70 Clear_4.VTA","IGDB v70.0",1,0,3.911600,0.262222,0.392088,0.571669,0.692937,0.084433,0.068032,0.000000,0.840000,0.018269,0.999980,,"Vitro formerly PPG","Solarban® 70 on Clear  4mm",13688018,"#",256,1586299384,0,0.692937,0.262222,0
5434,"Solarban 70_5.VTA","IGDB v70.0",1,0,4.673600,0.269820,0.409464,0.583680,0.726106,0.090206,0.070303,0.000000,0.837920,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 glass  5mm",13820120,"#",256,1586299384,0,0.726106,0.269820,0
5435,"SB72 Starphire_6.VTA","IGDB v63.0",1,0,5.664200,0.282504,0.529554,0.591978,0.743694,0.088713,0.070166,0.000000,0.840000,0.017845,0.999980,,"Vitro formerly PPG","Solarban® 72 on Starphire®  6mm",14148061,"#",256,1541470888,0,0.743694,0.282504,0
5436,"SB72 Starphire_8.VTA","IGDB v63.0",1,0,7.924800,0.281394,0.511547,0.591923,0.741618,0.088461,0.070020,0.000000,0.840000,0.017845,0.999980,,"Vitro formerly PPG","Solarban® 72 on Starphire®  8mm",14148060,"#",256,1541470888,0,0.741618,0.281394,0
5437,"SB72 Starphire_10.VTA","IGDB v63.0",1,0,9.398000,0.280672,0.500235,0.591881,0.740271,0.088295,0.069923,0.000000,0.840000,0.017845,0.999980,,"Vitro formerly PPG","Solarban® 72 on Starphire®  10mm",14148060,"#",256,1541470889,0,0.740271,0.280672,0
5439,"Solarban 70_6.VTA","IGDB v70.0",1,0,5.664200,0.267344,0.381738,0.583570,0.721721,0.089653,0.070011,0.000000,0.837920,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 glass  6mm",13819862,"#",256,1586299384,0,0.721721,0.267344,0
5440,"Solarban 70_8.VTA","IGDB v70.0",1,0,7.924800,0.261864,0.327142,0.583304,0.711843,0.088409,0.069356,0.000000,0.837920,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 glass  8mm",13688532,"#",256,1586299384,0,0.711843,0.261864,0
5441,"Solarban 70_10.VTA","IGDB v70.0",1,0,9.398000,0.258393,0.297084,0.583137,0.705488,0.087627,0.068930,0.000000,0.837920,0.017929,0.999980,,"Vitro formerly PPG","Solarban® 70 glass  10mm",13622994,"#",256,1586299385,0,0.705488,0.258393,0
5443,"SB90 Clear_2H.VTA","IGDB v59.0",1,0,2.260600,0.222694,0.480337,0.602483,0.580770,0.096448,0.134268,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  2.5mm",12700356,"#",256,1538271125,0,0.580770,0.222694,0
5444,"SB90 Clear_3.VTA","IGDB v59.0",1,0,3.276600,0.220485,0.441678,0.602397,0.577186,0.095813,0.134086,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  3mm",12700355,"#",256,1538271126,0,0.577186,0.220485,0
5445,"SB90 Clear_4.VTA","IGDB v59.0",1,0,3.911600,0.219125,0.419529,0.602350,0.574974,0.095416,0.133967,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  4mm",12700354,"#",256,1538271126,0,0.574974,0.219125,0
5446,"SB90 Clear_5.VTA","IGDB v59.0",1,0,4.673600,0.217510,0.394837,0.602294,0.572323,0.094938,0.133820,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  5mm",12634817,"#",256,1538271126,0,0.572323,0.217510,0
5447,"SB90 Clear_6.VTA","IGDB v59.0",1,0,5.664200,0.215462,0.365509,0.602215,0.568916,0.094323,0.133644,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  6mm",12634560,"#",256,1538271127,0,0.568916,0.215462,0
5448,"SB90 Clear_8.VTA","IGDB v59.0",1,0,7.924800,0.210902,0.308698,0.602040,0.561194,0.092965,0.133240,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  8mm",12503230,"#",256,1538271127,0,0.561194,0.210902,0
5449,"SB90 Clear_10.VTA","IGDB v59.0",1,0,9.398000,0.208029,0.278001,0.601933,0.556240,0.092111,0.132989,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Clear  10mm",12503228,"#",256,1538271127,0,0.556240,0.208029,0
5450,"SB90 Atlantica_6.VTA","IGDB v61.0",1,0,5.664200,0.146885,0.075666,0.599757,0.429804,0.072826,0.127208,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Atlantica®  6mm",10794396,"#",256,1538271128,0,0.429804,0.146885,0
5451,"SB90 Azuria_6.VTA","IGDB v59.0",1,0,5.664200,0.154400,0.069957,0.600131,0.438828,0.074805,0.127698,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Azuria®  6mm",11975058,"#",256,1538271128,0,0.438828,0.154400,0
5452,"SB90 Optiblue_6.VTA","IGDB v59.0",1,0,5.664200,0.162180,0.292285,0.599938,0.410836,0.070368,0.126396,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Optiblue®  6mm",11579042,"#",256,1538271128,0,0.410836,0.162180,0
5453,"SB90 Optigray_6.VTA","IGDB v59.0",1,0,5.664200,0.151826,0.176939,0.599651,0.403656,0.069030,0.126098,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Optigray®  6mm",10792101,"#",256,1538271129,0,0.403656,0.151826,0
5454,"SB90 Pacifica_6.VTA","IGDB v59.0",1,0,5.664200,0.103986,0.072078,0.598451,0.272741,0.055787,0.122067,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Pacifica®  6mm",10590061,"#",256,1538271129,0,0.272741,0.103986,0
5455,"SB90 Solarblue_6.VTA","IGDB v59.0",1,0,5.664200,0.139820,0.153035,0.599318,0.360005,0.064366,0.124602,0.000000,0.840000,0.023413,0.999980,,"Vitro formerly PPG","Solarban® 90 on Solarblue®  6mm",11315087,"#",256,1538271129,0,0.360005,0.139820,0
